gene_bnumber,TB0_declared,TB1_fresh_seed_same_family,TB2_lognormal_family,TB3_absflux_rule,TB4_adversarial_max
b2288,12.666167133342014,12.666167133353007,12.666167133351465,12.666167133366187,12.666225971255784
b2284,12.666167133342014,12.666167133353007,12.666167133351465,12.666167133366187,12.666225971255784
b2282,12.666167133342014,12.666167133353007,12.666167133351465,12.666167133366187,12.666225971255784
b2280,12.666167133342014,12.666167133353007,12.666167133351465,12.666167133366187,12.666225971255784
b1779,6.792253676059778,6.79225367605974,6.792253676059641,6.792253676054244,6.792256164358719
b2926,6.792253676059778,6.79225367605974,6.792253676059641,6.792253676054244,6.792256164358719
b2779,6.07391409105014,6.07391409105341,6.073914091049916,6.073914091044172,6.073973814449646
b0755,6.07391409105014,6.07391409105341,6.073914091049916,6.073914091044172,6.073973814449646
b3612,6.07391409105014,6.07391409105341,6.073914091049916,6.073914091044172,6.073973814449646
b4395,6.07391409105014,6.07391409105341,6.073914091049916,6.073914091044172,6.073973814449646
b0451,4.515646380952978,4.5156463809603204,4.515646380956366,4.515646380959624,4.515646380999265
b2417,4.200000000000731,4.200000000000731,4.200000000000731,4.200000000000731,4.200000000000731
b1101,4.200000000000731,4.200000000000731,4.200000000000731,4.200000000000731,4.200000000000731
b2415,4.200000000000731,4.200000000000731,4.200000000000731,4.200000000000731,4.200000000000731
b2416,4.200000000000731,4.200000000000731,4.200000000000731,4.200000000000731,4.200000000000731
b1819,4.200000000000731,4.200000000000731,4.200000000000731,4.200000000000731,4.200000000000731
b1817,4.200000000000731,4.200000000000731,4.200000000000731,4.200000000000731,4.200000000000731
b1621,4.200000000000731,4.200000000000731,4.200000000000731,4.200000000000731,4.200000000000731
b1818,4.200000000000731,4.200000000000731,4.200000000000731,4.200000000000731,4.200000000000731
b1761,3.5753278660324277,3.5753278660373455,3.5753278660352814,3.575327866038763,3.575390329079278
b0116,3.2575133575983983,3.2575133576039192,3.2575133576029494,3.2575133576072393,3.2575837606521
b0115,3.2575133575983983,3.2575133576039192,3.2575133576029494,3.2575133576072393,3.2575837606521
b0114,3.2575133575983983,3.2575133576039192,3.2575133576029494,3.2575133576072393,3.2575837606521
b3916,2.425638849772171,2.4256385650987102,2.4256388497746517,2.425638849776206,2.42571424135164
b1723,2.425638849772171,2.4256385650987102,2.4256388497746517,2.425638849776206,2.42571424135164
b1773,2.425638849772171,2.4256385650987102,2.4256388497746517,2.425638849776206,2.42571424135164
b2925,2.425638849772171,2.4256385650987102,2.4256388497746517,2.425638849776206,2.42571424135164
b2097,2.425638849772171,2.4256385650987102,2.4256388497746517,2.425638849776206,2.42571424135164
b3919,3.1755600228078364,3.1755600228076624,3.1755600228083214,3.1755600228066925,3.175562511053993
b4025,2.395756668023422,2.395756668025256,2.3957566680252746,2.395756668026661,2.395764132553751
b0720,1.933341296071478,1.933341296077291,1.9333412960762404,1.9333412960842358,1.9333990358835802
b0118,1.933341296071478,1.933341296077291,1.9333412960762404,1.9333412960842358,1.9333990358835802
b1276,1.933341296071478,1.933341296077291,1.9333412960762404,1.9333412960842358,1.9333990358835802
b1136,1.933341296071478,1.933341296077291,1.9333412960762404,1.9333412960842358,1.9333925728501544
b4122,1.9198171307769805,1.9198171307852556,1.919817130784491,1.9198171307941587,1.919874870599851
b1611,1.9198171307769805,1.9198171307852556,1.919817130784491,1.9198171307941587,1.919874870599851
b1612,1.9198171307769805,1.9198171307852556,1.919817130784491,1.9198171307941587,1.919874870599851
b3236,1.9194170248607785,1.9195102574911367,1.9195102574904963,1.919417024877335,1.919578677448734
b1852,1.804243332450916,1.804243332452646,1.8042433324523475,1.8042433324550597,1.8042509305447003
b0767,1.804243332450916,1.804243332452646,1.8042433324523475,1.8042433324550597,1.8042509305447003
b2029,1.804243332450916,1.804243332452646,1.8042433324523475,1.8042433324550597,1.8042509305446257
b2501,1.4647923595942256,1.4647923595963488,1.4647923595954597,1.464792652402049,1.4648018249146322
b0722,1.484100951428485,1.4841009514341055,1.4841009514337449,1.4841009514414978,1.4841586912458409
b0723,1.484100951428485,1.4841009514341055,1.4841009514337449,1.4841009514414978,1.4841586912458409
b0724,1.484100951428485,1.4841009514341055,1.4841009514337449,1.4841009514414978,1.4841586912458409
b0721,1.484100951428485,1.4841009514341055,1.4841009514337449,1.4841009514414978,1.4841586912458409
b0726,1.483821253562093,1.4838212535675517,1.483821253567477,1.4838212535749316,1.4838725303491564
b0727,1.483821253562093,1.4838212535675517,1.483821253567477,1.4838212535749316,1.4838725303491564
b3380,0.000281370200493367,0.000281370200493367,0.000281370200493367,0.0002810852953681886,0.00028137020049332146
