gene,kappa_mu,kappa_vg_all,kappa_vg_int,kappa_dual_int,kappa_dual_all,kappa_c,kappa_v_lex,n_rxns
b0474,0.9295947399553235,0.9295947399553235,0.9295947399553235,0.0,0.0,0.0,0.7556043695528878,13
b2518,0.279988672135163,0.279988672135163,0.279988672135163,0.0,0.0,0.0,0.06854701425622399,8
b1676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
b1854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
b0323,0.22189714960668283,0.22189714960668283,0.22189714960668283,0.0,0.0,0.0,0.043053722031750764,1
b0521,0.22189714960668283,0.22189714960668283,0.22189714960668283,0.0,0.0,0.0,0.043053722031750764,1
b2874,0.22189714960668283,0.22189714960668283,0.22189714960668283,0.0,0.0,0.0,0.043053722031750764,1
b4069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
b0004,0.1927265953017674,0.1927265953017674,0.1927265953017674,0.023664679111149535,0.023664679111149535,0.0,0.032478095464468025,2
b0003,0.1927265953017674,0.1927265953017674,0.1927265953017674,0.0,0.0,0.0,0.032478095464468025,1
b4006,0.19220849401719198,0.19220849401719198,0.19220849401719198,0.0,0.0,0.0,0.032303710343635904,2
b0126,0.18622075886540923,0.18622075886540923,0.18622075886540923,0.0,0.0,0.0,0.03032239073193339,1
b0339,0.18622075886540923,0.18622075886540923,0.18622075886540923,0.0,0.0,0.0,0.03032239073193339,1
b0071,0.15954934384123298,0.15954934384123298,0.15954934384123298,0.0,0.0,0.0,0.022258572089667805,2
b0072,0.15954934384123298,0.15954934384123298,0.15954934384123298,0.0,0.0,0.0,0.022258572089667805,2
b0074,0.15954934384123298,0.15954934384123298,0.15954934384123298,0.0,0.0,0.0,0.022258572089667805,1
b4054,0.15954934384123298,0.15954934384123298,0.15954934384123298,0.0,0.0,0.0,0.022258572089667805,3
b3770,0.15954934384123298,0.15954934384123298,0.15954934384123298,0.0,0.0,0.0,0.022258572089667805,4
b0073,0.15954934384123298,0.15954934384123298,0.15954934384123298,0.0,0.0,0.0,0.022258572089667805,1
b4005,0.15873730949679699,0.15873730949679699,0.15873730949679699,0.0,0.0,0.0,0.022032576438881048,1
b2312,0.15873730949679699,0.15873730949679699,0.15873730949679699,0.0,0.0,0.0,0.022032576438881048,1
b2499,0.15873730949680476,0.15873730949680476,0.15873730949680476,0.0,0.0,0.0,0.022032576438881082,1
b2557,0.15873730949680476,0.15873730949680476,0.15873730949680476,0.0,0.0,0.0,0.022032576438881082,1
b2476,0.15865833712048438,0.15865833712048438,0.15865833712048438,0.0,0.0,0.0,0.022010659321802344,1
b1131,0.15865833712048438,0.15865833712048438,0.15865833712048438,0.0,0.0,0.0,0.022010659321802337,2
b0523,0.15865833712048438,0.15865833712048438,0.15865833712048438,0.0,0.0,0.0,0.022010659321802344,1
b0522,0.15865833712048438,0.15865833712048438,0.15865833712048438,0.0,0.0,0.0,0.022010659321802344,1
b2500,2.442727133255733,2.442727133255733,2.442727133255733,0.0,0.0,0.0,0.027022575465552385,1
b3572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
b1704,0.13496804076840085,0.13496804076840085,0.13496804076840085,0.0,0.0,0.0,0.01592828958204513,1
b0754,0.13496804076840085,0.13496804076840085,0.13496804076840085,0.0,0.0,0.0,0.01592828958204513,1
b2601,0.13496804076840085,0.13496804076840085,0.13496804076840085,0.0,0.0,0.0,0.01592828958204513,1
b1693,0.13496804076840085,0.13496804076840085,0.13496804076840085,0.0,0.0,0.0,0.01592828958204513,1
b3389,0.13496804076840085,0.13496804076840085,0.13496804076840085,0.0,0.0,0.0,0.01592828958204513,1
b3281,0.13496804076840085,0.13496804076840085,0.13496804076840085,0.0,0.0,0.0,0.01592828958204513,1
b0908,0.13496804076840085,0.13496804076840085,0.13496804076840085,0.0,0.0,0.0,0.01592828958204513,1
b2329,0.13496804076839775,0.13496804076839775,0.13496804076839775,0.0,0.0,0.0,0.01592828958204513,1
b3390,0.13496804076840085,0.13496804076840085,0.13496804076840085,0.0,0.0,0.0,0.01592828958204513,1
b0388,0.13496804076840085,0.13496804076840085,0.13496804076840085,0.0,0.0,0.0,0.01592828958204513,1
b1692,0.13496804076840085,0.13496804076840085,0.13496804076840085,0.0,0.0,0.0,0.01592828958204513,2
