uniprot,gene_name,Confidence.score,medianRatio_LB_vs_Glucose,medianRatio_Glycerin.AA_vs_Glucose,medianRatio_Acetate_vs_Glucose,medianRatio_Fumarate_vs_Glucose,medianRatio_Glucoseamine_vs_Glucose,medianRatio_Glycerol_vs_Glucose,medianRatio_Pyruvate_vs_Glucose,medianRatio_Chemstat.0.5_vs_Glucose,medianRatio_Chemstat.0.35_vs_Glucose,medianRatio_Chemstat.0.2_vs_Glucose,medianRatio_Chemstat.02_vs_Glucose,medianRatio_Statday_vs_Glucose,medianRatio_Stat.3days_vs_Glucose,medianRatio_Glucose.2_vs_Glucose,medianRatio_OSM_vs_Glucose,medianRatio_42.C_vs_Glucose,medianRatio_pH6_vs_Glucose,medianRatio_Xylose_vs_Glucose,medianRatio_Mannose_vs_Glucose,medianRatio_Galactose_vs_Glucose,medianRatio_Succinate_vs_Glucose,medianRatio_Fructose_vs_Glucose,qvalue_LB_vs_Glucose,qvalue_Glycerin.AA_vs_Glucose,qvalue_Acetate_vs_Glucose,qvalue_Fumarate_vs_Glucose,qvalue_Glucoseamine_vs_Glucose,qvalue_Glycerol_vs_Glucose,qvalue_Pyruvate_vs_Glucose,qvalue_Chemstat.0.5_vs_Glucose,qvalue_Chemstat.0.35_vs_Glucose,qvalue_Chemstat.0.2_vs_Glucose,qvalue_Chemstat.02_vs_Glucose,qvalue_Statday_vs_Glucose,qvalue_Stat.3days_vs_Glucose,qvalue_Glucose.2_vs_Glucose,qvalue_OSM_vs_Glucose,qvalue_42.C_vs_Glucose,qvalue_pH6_vs_Glucose,qvalue_Xylose_vs_Glucose,qvalue_Mannose_vs_Glucose,qvalue_Galactose_vs_Glucose,qvalue_Succinate_vs_Glucose,qvalue_Fructose_vs_Glucose,cv_LB,cv_Glucose.1,cv_Glycerin.AA,cv_Acetate,cv_Fumarate,cv_Glucoseamine,cv_Glycerol,cv_Pyruvate,cv_Chemstat.0.5,cv_Chemstat.0.35,cv_Chemstat.0.2,cv_Chemstat.0.12,cv_Stat.1day,cv_Stat.3days,cv_Glucose.2,cv_OSM,cv_42.C,cv_pH6,cv_Xylose,cv_Mannose,cv_Galactose,cv_Succinate,cv_Fructose
P0ACG1,stpA,654.45,0.497454592166957,0.295804681801643,0.386187274636858,0.469592810585464,0.626892800195631,0.395691680030704,0.318329195343129,0.483208063361989,0.395459454584993,0.286917659160474,0.201761609896583,0.771779650845153,0.771715636924075,0.935174423731018,1.00575646665931,1.96580661882031,0.768656247631546,0.566422506059982,0.461310099001937,0.413809304081667,0.507256011497513,0.506494820945899,0.0012012932147919,2.61341880828429e-05,0.000126240444100502,0.000231952726097128,0.000638703897836917,5.50586726669748e-05,0.000681017693919814,0.00017803139410095,1.6436431422461e-05,2.55552606174719e-05,1.43792245853857e-05,0.0245143683039792,0.00445437968447793,0.366636398453934,0.610657610583892,0.0091531115365374,0.0030787266983945,0.00211825693718544,0.000200136799711133,0.000262232926903966,0.00228961996820286,0.00190164333809116,11.4908119761757,1.90543015821941,4.8195433061815,7.42106001128256,7.66288104720425,2.32079059276299,0.438848624206977,15.1745817966555,5.20401618393825,2.451352107972,7.68793274961078,11.8184695379092,9.56930478535253,3.21780338571781,9.60311563407528,7.76751668754426,12.3355901032512,2.34051529901001,8.9429934555927,5.698930749586,8.45602537078838,12.2959715190455,9.86566315885161
P22255,cysQ,649.8,0.695238925492748,0.74631394561539,1.12122781823333,1.08436836893881,1.27583488953041,1.019703946471,1.05025146172236,0.712831584473755,0.831676839813589,1.0933980245305,1.61778476146289,3.55562592091469,3.75573867394522,0.989486435423669,1.33911402881207,1.18342436445297,1.62084682182081,0.770621971513742,1.09143962440195,1.56454348675962,0.82193606915701,0.769101675671073,0.105906719068871,0.00243114056661757,0.0657987913023205,0.485614110088907,0.00683990162479794,0.744418950472836,0.991176378749722,0.00589059001747437,0.0068452386942056,0.0654076063657793,9.58987549902534e-05,5.94329528194059e-05,5.85272302981027e-05,0.752985643658587,0.0177804280490104,0.145022174390835,0.00451084038591471,0.255680531591659,0.417577155120979,0.00529950074429711,0.0540318681125393,0.00749754516720653,25.660924837655,3.73005107890814,1.2659936389984,4.99964017619103,7.35311530107707,5.22435006853925,5.11938818953893,9.37618685231528,8.62533709240482,1.9953335130144,2.31307654590687,1.84278053211268,5.71621897368184,8.60489454691711,13.4303708414206,8.82848647657788,8.05122550392361,12.6049927945113,26.9773061310521,8.45669146025764,10.8395291560161,15.8444167610355,4.07084694611814
P25906,ydbC,694.81,0.542784435482946,0.740883730405225,2.86159976604972,2.34669675902713,1.96175129576533,1.58376476895624,1.55046322351326,1.77930371144512,2.54839664441732,3.07683744618114,5.22981406444909,3.80305010262232,4.22658761830636,0.948558473327625,1.46823172002318,0.512472822185155,1.50079688381208,0.808483830179413,1.74539401395129,2.77107188261416,1.54873744085608,0.800914006565356,0.0416840127486933,0.0196701672951864,0.000174671725439553,0.000503013284557451,0.00217551704046065,0.00190950809182071,0.00610821655659743,0.000776850481535337,0.000459997556933969,6.32846881256588e-05,2.62580564896653e-05,8.34916923129247e-05,7.21133521586742e-05,0.543579061508795,0.225063391208324,0.00826907962242101,0.142714097466761,0.311948702290131,0.00547735976776353,0.000258851370626599,0.0693332177562141,0.0262201023252639,32.440971720869,8.27426026452112,12.6938036967808,6.45956759250253,8.63500089112315,14.1036993365706,4.31085911285149,7.49020813532435,4.53764264506888,13.6489142744048,7.18771933867077,12.3168013875248,5.02769841748335,8.31642105387454,1.65694736138153,22.9830517855804,8.70146351306829,21.904742457322,17.1442206938991,12.3300415686142,8.26349687273025,25.0784733541431,5.32051610127453
P37903,uspF,615.53,1.42404386114435,0.886668858057075,2.90012546115716,3.6577401326601,3.1496228075473,2.64414987637041,3.92504989347055,3.10157266175697,5.06839210936619,6.85058687943593,7.74866409883077,5.04475510016172,6.25298051258951,1.07007529419952,1.19506775321416,1.23360675998045,0.767529743660596,1.31960764511584,3.74539112963233,4.78746489439609,3.25911046720604,1.55159418051791,0.050775953036198,0.278978248162665,0.000914967613106757,0.000141032173060827,0.000396705543885646,0.000604711398615099,0.00041342529987782,0.000230938289901738,2.63526211598216e-05,2.74678211892394e-05,1.10743262863116e-05,0.000110668986664395,6.20340384593599e-05,0.686925694866782,0.282059084411884,0.308077665586682,0.0490334556897781,0.031271570916208,0.000262385811213915,8.81783532731935e-05,0.000438328697775394,0.0169718984689091,20.0784966385144,11.9639672435453,4.25252169486958,15.355846983787,5.14889445004902,6.28703995197457,7.64882874027206,7.01158355599473,6.84137641528005,3.03354859879973,7.9624835848725,7.31901751379459,8.4238327965444,7.69332584693049,4.06177888154309,14.2193607023113,21.7166505864494,7.86238953925764,5.00635026592046,11.829116724026,1.38385216508166,7.31217721992031,8.46045593366503
P10384,fadL,684.13,4.35344386820364,4.74208154294887,5.75530027447238,9.41187739376499,3.82400105466923,3.05390183997397,5.98950922594856,3.68320232171387,8.61245542980634,11.2123315829854,12.7679411840433,5.59060914400993,6.71938222559749,1.01632370958163,0.768980597525105,0.926809873285789,0.864796466360371,1.20495255068928,5.90999960054721,9.01974179060307,4.99205107166337,1.30012631370504,6.35165335335474e-05,2.20150999735742e-05,0.000108006840588868,1.71138572071036e-05,0.000310221346743018,6.66624609787457e-05,0.000193937954299551,0.000241371096292117,6.01501455474702e-06,5.39123246254481e-06,1.72545108689681e-06,0.00083065367965034,2.45079396066858e-05,0.696052181296057,0.182227655470506,0.455437477768525,0.0556546613199739,0.0374751506155267,3.45362957410892e-05,3.23316225884786e-05,0.000654472358472323,0.0230174209324786,13.0517812205164,5.17736120504035,5.25683744704169,15.0110636947869,4.35180617820921,12.0736593707785,3.208418109615,11.0446824756477,17.2730214830623,7.72925345692617,4.90734516900422,2.69062350706787,32.8399780958946,6.88519771702192,5.99793521472614,19.6847784927741,20.5675479489406,10.3143541961135,4.02573325528095,6.44222485552479,10.4303779848857,20.4970803045694,7.14158072459841
P0AES0,gss,521.79,0.360945892722365,0.328418730879546,0.460446610231993,0.411374131388296,0.433442892143825,0.491030967393968,0.427547032253767,0.45223170628079,0.350553703776958,0.305284365683093,0.381046604540391,1.46620108743409,1.36435294461647,0.960351369166615,1.10525992786644,1.84596599972882,2.45992637776641,1.12615944338556,0.48019349254354,0.457807962512319,0.360276272844476,0.858285003177258,0.000140115227483718,3.30122263732082e-05,0.000660288493735326,0.000503013284557451,0.000206306325327516,0.00034610204421505,0.000422647854695041,0.000206331775195734,9.30010393250993e-05,0.000165914029755636,0.000225091879843834,0.0804906849061379,0.0193033311458886,0.783999576602382,0.885968446407191,0.0184607127367951,0.000447022060486558,0.0959998646956745,0.000593102561970919,0.000886872793848248,0.00014453915011909,0.0843257287139584,9.10283380484339,3.82471660382471,3.57409251186274,12.1573952905043,13.035321080885,3.95360665465115,5.90582086474732,4.772202990991,6.13411841132852,11.1313782204636,15.7235427414749,15.0827822059207,19.9220482399705,15.2625620363527,4.08201314300037,19.5141480119918,15.8173287735755,10.5909774531675,10.4021254849879,9.41994820167634,14.3688131090659,2.22653380381818,8.70461333230773
P0AEZ9,moaB,868.03,0.707035817023648,0.601499071757288,1.27809648918541,0.9061225607736,1.14800203038457,1.05553394001743,1.01187473765844,0.917900930552379,0.629221206703809,0.703410100977599,0.802689298832573,4.40715698171846,4.31067716137263,1.00791118790101,2.96830616187353,2.03530945572974,2.61694610991326,1.21910385849335,1.05513335463639,1.3676148676265,0.832672107188771,0.915120035009264,0.00449682169860827,0.00129206245528483,0.0241046632428475,0.0613263021545517,0.107484809873728,0.330787816567349,0.934192322256213,0.110275446714212,0.000171600845451908,0.00048162029017554,0.00198849417365438,4.23341107337411e-05,0.00014195472103704,0.974612208248356,0.00114793150666615,0.00810743742217917,0.000262675609690225,0.107600930963419,0.769420360708583,0.0147134478591686,0.0151335537235274,0.117079002239266,7.39041830147033,3.60575306999936,8.85643216401241,11.1673915657071,2.85922231123675,4.59162744256836,5.61338189700243,7.30642441634793,14.6955223325032,2.28100062617223,1.24667349033912,2.37518446009291,6.02325898664799,17.6340183629085,6.175836235228,14.1941783859155,14.3583523327846,9.51751864611243,21.028863510756,5.83431258902679,8.25663444499665,2.34267523422286,5.88862304798448
P0A6J8,ddlA,845.5,4.1592974280968,4.05578902441001,0.860255522647962,0.717787232672675,0.845969489193918,0.702816767092228,0.924680585161359,0.629593628546056,0.518062836388377,0.381928893697453,0.372178293099763,2.07406638678597,1.83381994862389,0.916456473404069,2.17558824536852,1.24160450296652,1.56917787278295,1.78813060574386,0.629650386591042,0.575866977534411,0.773441448748095,0.894707536987588,0.000133058340523778,5.92335050286339e-05,0.0736922528228922,0.0180365234804775,0.0789492314490823,0.00879199513231724,0.943412631746409,0.00481299637929567,0.00044432326135008,7.49580482169116e-05,3.29693859064249e-05,0.00634121339211566,0.000599461298585036,0.382682802387832,0.00101132391307919,0.211487633167894,0.00537414687512736,0.00356347109950616,0.0494215298254149,0.00904310065594137,0.37157153694907,0.379328621141567,15.1269456853136,8.19292972775539,7.12531689635917,7.42761967093196,7.58465845519444,3.54450479823804,6.0351135220819,11.7619192110895,8.9866023009804,7.41244846642255,2.77040489541449,2.59011635736684,19.8767064674559,3.8716864298592,5.81933453937096,3.9145989530947,14.8140206961188,11.4698974820899,10.2399728717935,25.1691817902248,16.7415213958375,22.4400676367816,5.95284479816632
P0AG84,yghA,442.26,0.341343761197398,0.520842648866346,1.55871495310834,1.08830984211961,1.44943643270609,0.772653323025839,0.713132589501246,0.772496645951545,1.00252603757555,2.1345210034621,3.01325135001676,4.63575232778703,4.85458659629862,0.748619795480462,1.45208355268991,1.09561923474556,1.68450877605438,0.397370953663835,1.1919914250476,3.16413753091156,0.742120374890202,0.343680695593115,0.190494856979328,0.00477977152343683,0.0129495187486732,0.234133707924532,0.0388888660357612,0.0694007278736148,0.0597549554801627,0.212701003213223,0.377218436703661,0.000446088558918833,9.58128765175792e-05,0.000174569188639285,5.57598602669029e-05,0.0864189136831527,0.0132548279866843,0.207719781546532,0.00206707654313609,0.00211825693718544,0.205254139577684,0.000898598862977651,0.112411714579611,0.00451187857443964,77.4789963634976,10.6363536858437,13.2170460428351,13.943639879384,8.04646052810828,14.7299609891335,6.11661273634483,7.84714542223967,27.8687507733159,4.92304319509794,8.30309089605799,10.0524932286203,12.9702972171821,4.81826778705471,4.68444128116176,12.3007658281484,4.46877620329371,5.19652212486912,9.75896001480543,14.3745168350488,19.0946213068789,32.2649693845758,23.4813724604231
P39177,uspG,840.32,1.78890803688778,0.738902270131875,1.43902102905384,1.21769528371495,1.83088543804157,1.00651882954523,1.05047467490528,0.892235616482503,1.25150214078607,1.72968109354378,1.97082559546795,6.37330297303139,6.20279026008407,0.740316130483441,1.27025840572257,1.45110044468936,1.94900667363362,0.938874509115989,1.00377238051558,0.862200398510738,0.954991244238552,0.731055544704564,0.0146552496629011,0.0118554692661034,0.00579553952681982,0.0541117557468216,0.00354155767208299,0.859479259713714,0.3950257514494,0.829140292252012,0.0297620505251086,0.00110295631688749,0.000778251747038437,4.78277867628043e-05,4.23515412733407e-05,0.0620445421435486,0.0636513497540705,0.0403213235094479,0.00534323544789942,0.872146729778658,0.998082478271488,0.105599080406857,0.694832399982549,0.0347742090097412,21.3550874166114,10.1812999694721,0.998198182654581,5.39840490843533,9.16690501395296,8.77488106032926,5.65760517535402,9.16539088025319,20.551752493207,7.84600280138742,6.12950193337431,14.2127074036645,5.85682207684838,6.42826434503162,2.80538365414977,6.38524300659491,11.8580607123454,15.1883800680204,10.2566354714868,6.72648168088522,2.81274761950105,18.1726967896845,15.2147016726853
P69805,manZ,641.02,0.907603802818933,0.563122693418482,0.88643165745347,0.814075589036157,3.32109314344761,1.22381968481831,0.706644169387439,7.96805813992542,6.30691766067749,5.46225515342648,3.63314280833217,1.59527630914598,1.31331175091794,0.985537360303289,0.549438586825605,1.46664663343146,0.9317069910354,1.05332998563155,1.8031434677475,0.716844069385635,0.703817677737546,2.08947061551899,0.172353015946831,0.000298650154691283,0.271434309271665,0.0394569730420178,9.853979622169e-05,0.154056206169482,0.113046973246768,2.79854947727538e-05,6.65986057269964e-06,1.27949821209629e-05,4.34811123017388e-06,0.00128292263512548,0.051323670053784,0.546263835506683,0.04336065614549,0.0637702601331319,0.0950545103845341,0.383010160788952,0.000571458765562246,0.0247736685129092,0.00997162429826009,0.00517647601752343,20.7051620613232,2.54987399787452,4.68997533567805,11.5364248748534,8.52800586508455,2.3485142646639,11.0247147735726,33.9038839179005,7.71182062049873,7.02120930009279,8.03950734992145,2.01316091223575,4.79958712338163,14.7805640295423,5.06516979519926,33.6193586293645,15.461950352528,1.37542901452417,2.05962995511986,6.45928298776568,18.0663175368694,13.3657842072498,15.5989136604955
P24232,hmp,595.45,1.52771101118329,1.37550376660683,0.370707641814931,0.775608046052946,0.794895744282251,0.610465263935564,0.654912280294254,1.034771205509,0.804822435947756,0.665812743505279,0.417471209657214,0.822145022357952,1.03696707696172,0.809512277686063,6.99555158033929,1.47526346189627,0.921348301943718,1.1525811099454,1.02299813452676,0.468517156255583,0.790326636986661,0.84041367131438,0.00594629747655874,0.107649492211978,0.000447784488682189,0.0734815301480481,0.744522335848507,0.00396933633768571,0.218050242929516,0.49195133440428,0.0620029090796742,0.0208676378698392,0.000284751807758591,0.834020746851438,0.873969970273472,0.223560836659264,0.000416299064490758,0.0221409780983967,0.978945936411512,0.159810221272598,0.31967098925435,0.000612726050610147,0.493332196838972,0.462948793245378,10.7658214734211,10.0789512440833,19.8519659604027,9.44274795535028,16.3099343372032,23.4651565101606,4.33516351211034,31.143286742709,10.154165167697,8.5443582810173,15.078019090081,9.0624749939504,35.5382400134805,21.8730980945238,12.7655716057352,16.9667634739425,6.17592089139311,6.32010322901942,31.6803356831081,8.48616245886483,4.47369790574647,33.1313452307594,9.80870207043321
P39325,ytfQ,555.91,2.49541612894246,2.10309353926103,6.67058460030147,9.28914509058233,5.65002624888422,3.67614686634378,4.97630736788066,4.92621644553993,11.8169453303182,19.1205836725895,30.1599882762766,26.533367836987,22.7403349077776,1.29942136450697,1.18651345534864,1.08129947157726,0.825679736370454,1.87458003189234,7.46250438757888,39.2817499888131,8.09112759610803,1.93568607403848,0.0167785182501954,0.00448311251140306,0.000233134127943901,0.000201876120471571,0.000612967094047865,0.000961966290510974,0.000762261396491929,0.000387054879593823,4.23924810650344e-05,2.98081217876285e-05,1.24815749757293e-05,4.25012028825086e-05,5.14680305684023e-05,0.290062603835894,0.217269308511864,0.342087663800376,0.821398391468975,0.012407216165669,0.000218335349271997,5.51062946761774e-05,0.00167203309222815,0.0119749450654868,41.6430209599015,22.5339321466783,12.2190830581727,12.4834914900718,19.9592601818725,15.3153824581394,0.557247853924324,7.34125103435632,12.3745691085053,3.69888281085529,8.29472646672652,10.7902924787755,1.05714709677129,11.5208158193094,16.8899756331258,4.66066862819794,47.6681977357836,29.0375348188039,2.39224698946136,7.30499439535052,15.1729229897613,30.9671043059705,12.0273986711848
P37636,mdtE,726.93,1.21917203026386,0.619528161994508,2.52818546625178,0.772871092570331,0.558368437186114,0.825194453863737,0.667423019881091,0.695440797220348,0.857345148592997,0.756127295420554,1.00061489749702,13.0676582347089,13.2618876591807,0.444830698890581,1.4248921416456,2.41497979019873,21.1520180865244,1.01266446980181,0.65588075237583,0.693958993678085,0.625259696538039,0.49044787548891,0.344443042693773,0.0214123579692263,0.00197148719119064,0.162946584198741,0.21154382533775,0.0322896209405019,0.00716650331847794,0.0753382048101563,0.158865271751008,0.219454828682524,0.38233401423884,3.0842005849342e-05,3.18957020019352e-05,0.0496219578154894,0.0690720097169524,0.0268677174132567,5.21086712728942e-05,0.894841670057617,0.00874964508985342,0.0117299607933028,0.0280853893165171,0.00304031126155537,12.0334823163142,12.0370677333906,27.636571559663,24.9671216582471,20.2425226968467,52.0089754230354,8.21139920338869,3.13363371580578,27.3832789545085,31.8256313309328,23.508955426276,13.0900646038408,7.05626050784257,9.829775552167,28.3955430745196,24.0302443389197,38.2179944913759,12.9825169805028,18.5117102215383,11.0501185965841,12.0298259026644,19.6712067099576,9.57184618466406
P33920,yejK,670.39,0.897359713330415,0.972870546346838,0.720463207008887,0.983641447771825,0.770091492773713,0.868017467500066,0.789728669252992,0.814389160054985,0.805634184669172,0.808227418090751,0.950485902559912,0.850045713534101,0.749433168006967,0.956671698518843,0.714894843894288,0.743275296861832,0.697868147039511,0.922391510406918,0.991002180548253,0.95104843285995,1.02968900085306,0.988998100209009,0.143901338934656,0.340256555849723,0.0346356304711705,0.287641749699547,0.00975996863857164,0.0760506804484444,0.0174021461070142,0.0139211594863145,0.0172490197889923,0.0081893484451688,0.293239003307402,0.0439070784409418,0.00389564636483124,0.724097952145735,0.0424364461976701,0.0280157259533807,0.00189924496842467,0.137970053487094,0.305921109754513,0.292359876985479,0.802982191488405,0.384570672132274,13.8847219105427,6.9239755365098,4.27733977189334,16.9727421884757,13.3059304159563,6.13720268751983,9.08582021651714,3.24485774371207,4.88936245992133,10.548951632293,3.64339811161847,5.39049943109634,6.44773265987753,1.24180024391959,9.41914046698391,24.168039234997,7.12820734872649,0.293565582080708,6.27716727246179,13.5278820889842,5.50043006603249,6.55183037420725,6.83419856190814
P0A9V1,lptB,833.0,0.849291330117403,0.932361135544683,0.700683414467786,0.961878487138224,0.77818059336108,0.942208021385483,0.99550430618389,0.746862444526177,0.715035403349535,0.808992030997357,0.824975046123906,0.676138201606918,0.634229804798555,0.771236047043486,0.708028585620854,0.710497445864729,0.723132657213992,0.715762175816951,0.722161626658443,0.801470240457995,0.755872738402166,0.772220887071384,0.0836102322796856,0.290928355544206,0.00366770129836669,0.777438295533803,0.0388595607913754,0.694799386368974,0.918591155315556,0.036057029061481,0.0020281186980869,0.0180083919578084,0.165957301994202,0.00480050725243597,0.00506187482364199,0.0496219578154894,0.0103586642763442,0.0388485122047404,0.00445283339987431,0.116129767790076,0.00422831981030208,0.0892448704063727,0.0153663537731538,0.0139063644869639,2.29054601425638,5.31683425256123,7.72372374642805,4.89587587898212,7.78640415433822,8.57813096694611,4.40195356344318,9.31933773477607,13.8786272437414,5.74985225675107,7.84499679059039,10.9797011575207,4.07304100433051,11.874379812678,2.57880733512274,4.05596215645769,14.7936126419102,2.98209755912709,17.1750564266333,4.63239721851322,13.116365119854,4.15288921850202,3.46377413751538
P0A7Z0,rpiA,468.67,1.05493304457716,0.967093685739727,1.07224704479823,1.10073745043795,0.929242786567814,0.963067306157971,1.07535826528028,1.0736886473644,0.968381665251431,0.960399636677309,0.888873774549827,1.23192753654218,1.23821402357351,0.976046594559727,1.36330118233367,1.32872432209937,1.06299703533382,1.12476997767756,0.824632052592938,0.91970715429015,0.873174282970267,0.797536150687619,0.448765258042948,0.927404132291286,0.533648183720903,0.197161315554169,0.653929472693081,0.830087086030224,0.536979750370249,0.264143704395777,0.773574240882211,0.726494526702655,0.176097960379071,0.0816444450424379,0.0270163763258485,0.965052198566613,0.0236852463602365,0.120598254149909,0.264423580308461,0.505762008056548,0.0537480377397538,0.322022499934096,0.17025125768727,0.085006704947933,7.38170044028548,10.0546621903945,6.41565426711784,8.21307033831061,2.55847294920231,3.31346759696284,2.38790216440934,4.74313537958769,1.28565462904821,7.10854777970454,0.74055621911999,3.10993064648661,6.6651100988496,4.30979064368652,4.49130129543319,10.8793018180015,20.5993939360963,9.09011019007654,14.2718869278709,4.51770042765124,8.32080453509935,1.64037006607,11.4712724243972
P09030,xthA,402.1,0.825195388705958,0.895270491544873,0.836462034833072,1.04910116113972,0.942650345682563,0.832312236319476,0.878506242019694,0.671236461628606,0.891799030957344,0.880319544701364,0.991480319364282,0.751924846269111,0.78153053699396,0.923853319353953,0.980872090971823,0.737053814941666,0.63087286826424,0.644994492048664,0.971958145005671,0.919349067393999,0.803767019853478,0.646011265320903,0.179878603488977,0.297706940620251,0.0725926380981483,0.451546410895722,0.6568503930668,0.117368254200288,0.371421211787538,0.00329508149928163,0.307494323368164,0.206491492126708,0.854044724436705,0.0346838280768008,0.0365204251962656,0.558629708078475,0.921277632350811,0.0510846409801116,0.00628005617708467,0.0160616913698397,0.764038582469741,0.553463873215329,0.0756463403041805,0.00512372297890745,7.83337042885049,8.7831572337725,1.24813021327146,8.38256476610771,5.30852681417535,7.07869366251256,4.37213460994801,4.22587562509899,1.43950445304918,6.20347005913073,3.36157112441764,7.66076736374408,7.69696282331581,4.37741010515009,5.48753750687486,14.4945139011229,10.7860444787838,7.29688856614792,8.73667873539909,9.16155702500722,7.56030569683739,9.13125505539954,3.48517110817432
P75913,ghrA,658.05,0.882459679815056,1.03583937804759,0.890280138136372,0.950196473492821,0.936734838035367,1.05455884277038,0.954801012482384,0.99494407800064,0.955077810579906,0.96161133081378,0.820025374977833,0.587761089286358,0.618797075453936,1.04142327842761,0.818844054289193,0.808715248587062,0.69675464596929,1.06747191257035,1.08745909038696,0.98765016123209,1.06408628662255,1.01480092930892,0.145596492662031,0.707663664310076,0.140559596916758,0.488525876771054,0.434745624043735,0.856361206057633,0.631110569168518,0.721825190700944,0.307245262456464,0.950258954843643,0.0268304889280073,0.00390411057081313,0.0284873255440855,0.960652248797072,0.526489472075241,0.165839232823672,0.0164590028801619,0.785981495424404,0.245267590498723,0.845856841125752,0.59853886516283,0.810280631992927,12.9182512602511,10.6364375270936,3.33557232418435,3.49446338619075,4.02352326267489,3.45508655903014,5.44535981397059,1.79001206907549,4.85809017378103,9.10958035094292,8.79866603530887,5.3882415116461,8.5108146721136,18.4761328490932,4.24689493843796,28.3688780021594,9.84420527935234,11.1532577456139,15.3053548044759,6.94268511749619,17.5743446571109,7.42174460501012,3.60011429218351
P67087,rsmI,655.6,0.872529293987023,0.650271763704295,0.79463475670634,0.764057276804365,0.775196791271391,0.83615833329195,0.968861837047362,0.623971855899079,0.590513658310395,0.564813786141898,0.527439651426597,0.748233533994779,0.724857086442632,0.79888753153395,0.832609269255339,0.746730579111613,0.66881472891176,0.807096553460345,0.760765329606502,0.758459239177235,0.675567134198469,0.71420532025048,0.0595448214973022,0.0354459157021764,0.0388239288450629,0.013600133082914,0.00607356583653673,0.0359856122969045,0.488871256139802,0.000869496348077778,0.000241952934057486,0.000227132179134065,0.000138128287626043,0.00810220541103525,0.0162472180020026,0.0427676709418146,0.0426059426009116,0.131628385760533,0.00116805980404592,0.0232751477236018,0.0092160722630336,0.00772955204332734,0.00421086961927572,0.00404241452030934,2.20977703054313,3.27095452789522,20.6098205846117,13.9835039085518,7.41428786544656,3.77016941907132,6.8594566960511,4.68221514371094,5.55556060964657,5.94882058275439,5.61736173707832,7.70343231497274,6.90194510560098,12.4859396679813,4.5391294985676,9.28440035768188,35.4429259182755,3.34369738013391,7.60883796341723,7.98393244727423,8.89688267289321,7.11923135522583,5.37772759005868
P0ACB0,dnaB,656.61,1.00652572639772,0.826924797716079,0.974246608290098,0.707201214075761,0.721528017921942,0.671622372382366,0.724258598256254,0.667083552347634,0.725620278717167,0.553105313813376,0.550940098945144,0.616063943737794,0.618340499822878,0.90651593378247,0.784517186435282,0.676708387767551,0.597747725484373,0.758446869802006,0.652096494204853,0.677515858401662,0.689196138766012,0.762245349942528,0.682085907063674,0.0307633358632568,0.471271426499913,0.00770904220156643,0.00833510496969655,0.0030611026422012,0.0188191305289468,0.0050230267660303,0.0448362544620787,0.0249249955176604,0.00122143290188338,0.00576627489028699,0.00194918358678239,0.271739771423724,0.0279021115923315,0.0509925530708421,0.00258595189364883,0.0193657726489524,0.00290115022505236,0.00330791988718058,0.00657323230470445,0.0157214641604529,10.4039720850542,9.83621331131207,7.22586041630249,16.6619380547176,6.43013024028144,5.69818196469075,2.30100163148979,9.21369816513682,10.1440101773364,22.4998883306957,27.2203699686882,12.6440565582367,15.0063206602587,4.86144144611894,3.30548615143428,0.479047744009015,19.1261846652634,7.05281627724199,5.9972707976488,4.18319601697235,3.71826980599908,4.48656965970696,3.59791307859114
P0AF28,narL,696.62,0.927699635444671,0.793099044778009,1.11827180329049,1.09444190361484,1.36207159086987,1.12529271958584,0.966437064252059,0.805080218563442,0.786416761151447,0.839296962546338,0.605876040230176,1.15915111124542,0.917658336702515,0.97320058243872,1.07600867557029,1.25847028153694,1.01941749144088,0.95030512847171,1.21260768283477,1.24139291114837,0.96282787468366,0.828059323497189,0.404883977089939,0.0316965654298077,0.201365703426868,0.483407013414019,0.0069887656126364,0.142280353854274,0.704758139435393,0.0733455564967417,0.0344216062143387,0.0381879986359737,0.00150972065343868,0.160164209343648,0.745062811596463,0.708811565070211,0.351626462099114,0.940099770954528,0.677018194795126,0.389051907143024,0.139788282233587,0.0484286263365923,0.872690635348821,0.0409509493721018,5.18437036423663,7.53735653098895,6.47744856114926,5.71943525079586,6.72463155272962,5.43564456686881,7.50215469102449,0.955386209931385,8.83165833405772,10.3454565342677,8.14276553888146,9.36575338619863,7.18507497404153,13.8381225564285,8.83536769627759,23.0217756561768,35.1851573698224,5.27835645449768,8.84962555083646,12.7014139891543,5.89501353837851,10.4725555494809,3.65802802393364
