t,growth,D1,D2,event,event_S,event_B,theta_deg
0.02,0.8769972144,1.005001637e-12,nan,0,0,0,nan
0.01983333333,0.8769972144,1.005001637e-12,2.010003275e-12,0,0,0,180
0.01966666667,0.8769972144,4.217172384e-12,5.086282723e-12,0,0,0,143.7910904
0.0195,0.8769972144,4.333273957e-12,8.545783404e-12,0,0,0,172.1530221
0.01933333333,0.8769972144,4.333273957e-12,8.666547913e-12,0,0,0,180
0.01916666667,0.8769972144,4.263256415e-14,4.290641393e-12,0,0,0,82.52571601
0.019,0.8769972144,4.375906521e-12,4.418539085e-12,0,0,0,99.10986034
0.01883333333,0.8769972144,4.333273957e-12,8.709180477e-12,0,0,0,178.3644237
0.01866666667,0.8769972144,2.817597483e-12,6.94303769e-12,0,0,0,130.274255
0.0185,0.8769972144,1.81543669e-12,3.846774227e-12,0,0,0,79.82272704
0.01833333333,0.8769972144,1.81543669e-12,3.63087338e-12,0,0,0,180
0.01816666667,0.8769972144,0,1.81543669e-12,0,0,0,0
0.018,0.8769972144,1.81543669e-12,1.81543669e-12,0,0,0,0
0.01783333333,0.8769972144,1.623590151e-12,3.439026841e-12,0,0,0,170.3680025
0.01766666667,0.8769972144,4.524188328e-11,4.667495916e-11,0,0,0,155.4517295
0.0175,0.8769972144,4.409480085e-11,8.910931046e-11,0,0,0,178.984652
0.01733333333,0.8769972144,4.409480085e-11,8.818960171e-11,0,0,0,179.9999988
0.01716666667,0.8769972144,4.543372982e-11,8.9301157e-11,0,0,0,178.8440549
0.017,0.8769972144,4.821461645e-11,9.364834627e-11,0,0,0,179.5592413
0.01683333333,0.8769972144,4.821461645e-11,9.64292329e-11,0,0,0,180
0.01666666667,0.8769972144,4.886032216e-11,9.707493862e-11,0,0,0,179.6998688
0.0165,0.8769972144,4.729401952e-11,9.615434168e-11,0,0,0,178.9421494
0.01633333333,0.8769972144,1.54856683e-12,4.61611757e-11,0,0,0,17.60242776
0.01616666667,0.8769972144,0,1.54856683e-12,0,0,0,0
0.016,0.8769972144,4.527027724e-11,4.527027724e-11,0,0,0,0
