t,growth,D1,D2,event,event_S,event_B,theta_deg
3.674698795,0.305947558,2.698120335,5.092906007e-11,0,0,0,0
3.710843373,0.3092106989,2.698120335,6.074303748e-11,0,0,0,0
3.746987952,0.3124738398,2.698120335,4.363941767e-11,0,0,0,0
3.78313253,0.3157369807,2.698120335,3.436321207e-11,0,0,0,0
3.819277108,0.3190001216,2.698120335,3.644048154e-11,0,0,0,1.20741827e-06
3.855421687,0.3222632625,2.698120335,6.906907329e-11,0,0,0,1.20741827e-06
3.891566265,0.3255264034,2.698120335,3.554987247e-11,0,0,0,1.20741827e-06
3.927710843,0.3287895443,2.698120335,5.177827635e-11,0,0,0,0
3.963855422,0.3320526852,2.698120335,8.845297155e-12,0,0,0,0
4,0.3353158261,2.698120335,3.07632358e-11,0,0,0,0
4.036144578,0.338578967,2.698120335,3.441891181e-11,0,0,0,0
4.072289157,0.3418421079,2.698120336,1.058439099e-10,0,0,0,0
4.108433735,0.3451052488,2.698120335,1.39192218e-10,0,0,0,0
4.144578313,0.3483683897,2.698120335,1.681718524e-10,0,0,0,0
4.180722892,0.3516315306,2.698120335,1.893991962e-10,0,0,0,1.20741827e-06
4.21686747,0.3548946714,2.698120335,1.700633711e-10,0,0,0,0
4.253012048,0.3581578123,2.698120335,1.333711565e-10,0,0,0,0
4.289156627,0.3614209532,2.698120335,8.341714703e-11,0,0,0,0
4.325301205,0.3646840941,2.698120335,4.877144163e-11,0,0,0,0
4.361445783,0.367947235,2.698120335,2.504107622e-11,0,0,0,0
4.397590361,0.3712103759,2.698120335,2.491477136e-11,0,0,0,0
4.43373494,0.3744735168,2.698120335,7.26477681e-11,0,0,0,0
4.469879518,0.3777366577,2.698120335,9.811922607e-11,0,0,0,0
4.506024096,0.3809997986,2.698120335,1.400735619e-10,0,0,0,0
4.542168675,0.3842629395,2.698120335,1.22380986e-10,0,0,0,0
4.578313253,0.3875260804,2.698120335,1.351386302e-10,0,0,0,0
4.614457831,0.3907892213,2.698120335,1.303848056e-10,0,0,0,0
4.65060241,0.3940523622,2.698120335,4.424108334e-11,0,0,0,1.20741827e-06
4.686746988,0.3973155031,2.698120335,7.15805721e-11,0,0,0,1.20741827e-06
4.722891566,0.400578644,2.698120335,1.056176473e-10,0,0,0,0
4.759036145,0.4038417849,2.698120335,9.105341087e-11,0,0,0,0
4.795180723,0.4071049257,2.698120335,6.83498089e-11,0,0,0,0
4.831325301,0.4103680666,2.698120335,3.056248928e-11,0,0,0,0
4.86746988,0.4136312075,2.698120335,3.365889779e-11,0,0,0,1.20741827e-06
4.903614458,0.4168943484,2.698120335,6.802779697e-11,0,0,0,0
4.939759036,0.4201574893,2.698120335,2.490984512e-11,0,0,0,0
4.975903614,0.4234206302,2.698120335,8.932457312e-11,0,0,0,0
5.012048193,0.4266837711,2.698120335,6.063541454e-11,0,0,0,0
5.048192771,0.429946912,2.698120335,5.166930258e-11,0,0,0,0
5.084337349,0.4332100529,2.698120336,7.2624599e-11,0,0,0,0
5.120481928,0.4364731938,2.698120335,1.054922646e-10,0,0,0,0
5.156626506,0.4397363347,2.698120335,6.208084797e-11,0,0,0,0
5.192771084,0.4429994756,2.698120335,2.99566017e-11,0,0,0,0
5.228915663,0.4462626165,2.698120335,4.303169342e-11,0,0,0,0
5.265060241,0.4495257574,2.698120335,5.0319833e-11,0,0,0,1.20741827e-06
5.301204819,0.4527888983,2.698120335,4.275903844e-11,0,0,0,0
5.337349398,0.4560520392,2.698120336,1.15675112e-10,0,0,0,0
5.373493976,0.45931518,2.698120335,1.248485262e-10,0,0,0,1.20741827e-06
5.409638554,0.4625783209,2.698120335,7.790768629e-11,0,0,0,1.20741827e-06
5.445783133,0.4658414618,2.698120335,6.592370326e-11,0,0,0,0
5.481927711,0.4691046027,2.698120335,5.342366106e-11,0,0,0,0
5.518072289,0.4723677436,2.698120335,5.814888347e-11,0,0,0,0
5.554216867,0.4756308845,2.698120335,8.539939101e-11,0,0,0,0
5.590361446,0.4788940254,2.698120335,6.605414402e-11,0,0,0,0
5.626506024,0.4821571663,2.698120335,6.713945693e-11,0,0,0,0
5.662650602,0.4854203072,2.698120335,9.614988669e-11,0,0,0,0
