t,growth,D1,D2,event,event_S,event_B,theta_deg
0.007333333333,0.8769972144,0,0,0,0,0,0
0.007166666667,0.8769972144,0,0,0,0,0,0
0.007,0.8769972144,0,0,0,0,0,0
0.006833333333,0.8769972144,0,0,0,0,0,0
0.006666666667,0.8769972144,0,0,0,0,0,0
0.0065,0.8769972144,0,0,0,0,0,0
0.006333333333,0.8769972144,0,0,0,0,0,0
0.006166666667,0.8769972144,0,0,0,0,0,0
0.006,0.8769972144,0,0,0,0,0,0
0.005833333333,0.8769972144,0,0,0,0,0,0
0.005666666667,0.8769972144,0,0,0,0,0,0
0.0055,0.8769972144,0,0,0,0,0,0
0.005333333333,0.8769972144,0,0,0,0,0,0
0.005166666667,0.8769972144,0,0,0,0,0,0
0.005,0.8769972144,0,0,0,0,0,0
0.004833333333,0.8769972144,0,0,0,0,0,0
0.004666666667,0.8769972144,0,0,0,0,0,0
0.0045,0.8769972144,0,0,0,0,0,0
0.004333333333,0.8769972144,2.749384054e-12,2.749384054e-12,0,0,0,0
0.004166666667,0.8769972144,0,2.749384054e-12,0,0,0,0
0.004,0.8769972144,1.364242053e-12,1.364242053e-12,0,0,0,0
0.003833333333,0.8769972144,1.364242053e-12,2.728484105e-12,0,0,0,180
0.003666666667,0.8769972144,6.510625372e-13,1.546346384e-12,0,0,0,77.25453614
0.0035,0.8769972144,0,6.510625372e-13,0,0,0,0
0.003333333333,0.8769972144,6.510625372e-13,6.510625372e-13,0,0,0,0
0.003166666667,0.8769972144,5.115907697e-13,1.162653307e-12,0,0,0,90
0.003,0.8769972144,0,5.115907697e-13,0,0,0,0
0.002833333333,0.8769972144,0,0,0,0,0,0
0.002666666667,0.8769972144,1.162653307e-12,1.162653307e-12,0,0,0,0
0.0025,0.8769972144,0.3612759581,0.3612759581,1,1,1,90.35250132
0.002333333333,0.8769635447,2.732828579,2.37155323,1,1,1,0.0001934357929
0.002166666667,0.8767088515,2.732828579,1.070136953e-10,0,0,0,1.20741827e-06
0.002,0.8764541584,2.732828579,6.463908824e-11,0,0,0,0
0.001833333333,0.8761994652,2.732828579,2.53237458e-11,0,0,0,0
0.001666666667,0.8759447721,2.732828579,5.180126201e-11,0,0,0,0
0.0015,0.8756900789,2.732828579,3.653325254e-10,0,0,0,0
0.001333333333,0.8754353857,2.732828579,4.318577873e-10,0,0,0,0
0.001166666667,0.8751806926,2.732828579,4.136792132e-10,0,0,0,1.20741827e-06
0.001,0.8749259994,2.732828579,6.974358714e-10,0,0,0,1.20741827e-06
0.0008333333333,0.8746713063,2.732828579,1.593870317e-10,0,0,0,0
0.0006666666667,0.8744166131,2.714909683,0.02986482679,1,1,0,1.38532707
0.0005,0.87416192,2.573698224,0.2476614527,1,1,0,11.74329655
0.0003333333333,0.8739072268,2.573698224,4.205730656e-11,0,0,0,1.20741827e-06
0.0001666666667,0.8736525337,2.573698224,2.29589799e-11,1,1,1,0
0,0.8733978405,nan,nan,0,0,0,nan
