t,growth,D1,D2,event,event_S,event_B,theta_deg
25.02409639,0.8769972144,4.94638394e-11,4.94638394e-11,0,0,0,0
25.14257028,0.8769972144,4.94638394e-11,9.89276788e-11,0,0,0,179.9999991
25.26104418,0.8769972144,0,4.94638394e-11,0,0,0,0
25.37951807,0.8769972144,0,0,0,0,0,0
25.49799197,0.8769972144,4.94638394e-11,4.94638394e-11,0,0,0,0
25.61646586,0.8769972144,0,4.94638394e-11,0,0,0,0
25.73493976,0.8769972144,6.394884622e-13,6.394884622e-13,0,0,0,0
25.85341365,0.8769972144,0,6.394884622e-13,0,0,0,0
25.97188755,0.8769972144,0,0,0,0,0,0
26.09036145,0.8769972144,6.394884622e-13,6.394884622e-13,0,0,0,0
26.20883534,0.8769972144,6.394884622e-13,1.278976924e-12,0,0,0,180
26.32730924,0.8769972144,5.010332786e-11,5.074281632e-11,0,0,0,163.6304408
26.44578313,0.8769972144,4.94638394e-11,9.956716726e-11,0,0,0,179.7176249
26.56425703,0.8769972144,4.94638394e-11,9.89276788e-11,0,0,0,179.9999991
26.68273092,0.8769972144,0,4.94638394e-11,0,0,0,0
26.80120482,0.8769972144,5.010332786e-11,5.010332786e-11,0,0,0,0
26.91967871,0.8769972144,0,5.010332786e-11,0,0,0,0
27.03815261,0.8769972144,0,0,0,0,0,0
27.15662651,0.8769972144,0,0,0,0,0,0
27.2751004,0.8769972144,0,0,0,0,0,0
27.3935743,0.8769972144,0,0,0,0,0,0
27.51204819,0.8769972144,0,0,0,0,0,0
27.63052209,0.8769972144,0,0,0,0,0,0
27.74899598,0.8769972144,0,0,0,0,0,0
27.86746988,0.8769972144,0,0,0,0,0,0
27.98594378,0.8769972144,0,0,0,0,0,0
28.10441767,0.8769972144,0,0,0,0,0,0
28.22289157,0.8769972144,0,0,0,0,0,0
28.34136546,0.8769972144,5.010332786e-11,5.010332786e-11,0,0,0,0
28.45983936,0.8769972144,5.010332786e-11,1.002066557e-10,0,0,0,180
28.57831325,0.8769972144,0,5.010332786e-11,0,0,0,0
28.69678715,0.8769972144,0,0,0,0,0,0
28.81526104,0.8769972144,0,0,0,0,0,0
28.93373494,0.8769972144,0,0,0,0,0,0
29.05220884,0.8769972144,0,0,0,0,0,0
29.17068273,0.8769972144,0,0,0,0,0,0
29.28915663,0.8769972144,0,0,0,0,0,0
29.40763052,0.8769972144,0,0,0,0,0,0
29.52610442,0.8769972144,5.010332786e-11,5.010332786e-11,0,0,0,0
29.64457831,0.8769972144,5.010332786e-11,1.002066557e-10,0,0,0,180
29.76305221,0.8769972144,0,5.010332786e-11,0,0,0,0
29.8815261,0.8769972144,0,0,0,0,0,0
30,0.8769972144,nan,nan,0,0,0,nan
