t,growth,D1,D2,event,event_S,event_B,theta_deg
3.530120482,0.3383361172,2.485102607,1.801194562e-11,0,0,0,1.20741827e-06
3.56626506,0.341934082,2.485102607,1.958860387e-11,0,0,0,8.537736463e-07
3.602409639,0.3455320468,2.485102607,5.997220813e-12,0,0,0,0
3.638554217,0.3491300115,2.485102607,1.398705797e-11,0,0,0,8.537736463e-07
3.674698795,0.3527279763,2.485102607,1.012614676e-11,0,0,0,8.537736463e-07
3.710843373,0.3563259411,2.485102607,2.990662588e-12,0,0,0,0
3.746987952,0.3599239059,2.485102607,5.897419184e-12,0,0,0,0
3.78313253,0.3635218707,2.485102607,9.780212233e-12,0,0,0,8.537736463e-07
3.819277108,0.3671198354,2.485102607,2.081047931e-11,0,0,0,0
3.855421687,0.3707178002,2.485102607,2.083655873e-11,0,0,0,0
3.891566265,0.374315765,2.485102607,1.627322988e-11,0,0,0,0
3.927710843,0.3779137298,2.485102607,2.421315269e-11,0,0,0,0
3.963855422,0.3815116945,2.485102607,2.142832434e-11,0,0,0,8.537736463e-07
4,0.3851096593,2.485102607,7.111537607e-12,0,0,0,0
4.036144578,0.3887076241,2.485102607,3.487146493e-12,0,0,0,0
4.072289157,0.3923055889,2.485102607,3.354586722e-12,0,0,0,0
4.108433735,0.3959035537,2.485102607,8.856618679e-12,0,0,0,0
4.144578313,0.3995015184,2.485102607,1.268933521e-11,0,0,0,0
4.180722892,0.4030994832,2.485102607,6.258107343e-12,0,0,0,0
4.21686747,0.406697448,2.485102607,1.324376212e-11,0,0,0,0
4.253012048,0.4102954128,2.485102607,1.498908751e-11,0,0,0,0
4.289156627,0.4138933776,2.485102607,8.114382715e-12,0,0,0,0
4.325301205,0.4174913423,2.485102607,6.480790979e-12,0,0,0,8.537736463e-07
4.361445783,0.4210893071,2.485102607,7.068907275e-12,0,0,0,8.537736463e-07
4.397590361,0.4246872719,2.485102607,8.24430213e-12,0,0,0,0
4.43373494,0.4282852367,2.485102607,1.221060445e-11,0,0,0,0
