t,growth,D1,D2,event,event_S,event_B,theta_deg
0.009666666667,0.8769972144,0,0,0,0,0,0
0.0095,0.8769972144,0,0,0,0,0,0
0.009333333333,0.8769972144,0,0,0,0,0,0
0.009166666667,0.8769972144,0,0,0,0,0,0
0.009,0.8769972144,0,0,0,0,0,0
0.008833333333,0.8769972144,0,0,0,0,0,0
0.008666666667,0.8769972144,0,0,0,0,0,0
0.0085,0.8769972144,0,0,0,0,0,0
0.008333333333,0.8769972144,0,0,0,0,0,0
0.008166666667,0.8769972144,0,0,0,0,0,0
0.008,0.8769972144,0,0,0,0,0,0
0.007833333333,0.8769972144,0,0,0,0,0,0
0.007666666667,0.8769972144,0,0,0,0,0,0
0.0075,0.8769972144,0,0,0,0,0,0
0.007333333333,0.8769972144,0,0,0,0,0,0
0.007166666667,0.8769972144,0,0,0,0,0,0
0.007,0.8769972144,0,0,0,0,0,0
0.006833333333,0.8769972144,0,0,0,0,0,0
0.006666666667,0.8769972144,0,0,0,0,0,0
0.0065,0.8769972144,0,0,0,0,0,0
0.006333333333,0.8769972144,0,0,0,0,0,0
0.006166666667,0.8769972144,0,0,0,0,0,0
0.006,0.8769972144,0,0,0,0,0,0
0.005833333333,0.8769972144,0,0,0,0,0,0
0.005666666667,0.8769972144,0,0,0,0,0,0
0.0055,0.8769972144,0,0,0,0,0,0
0.005333333333,0.8769972144,0,0,0,0,0,0
0.005166666667,0.8769972144,0,0,0,0,0,0
0.005,0.8769972144,0,0,0,0,0,0
0.004833333333,0.8769972144,0,0,0,0,0,0
0.004666666667,0.8769972144,0,0,0,0,0,0
0.0045,0.8769972144,0,0,0,0,0,0
0.004333333333,0.8769972144,0,0,0,0,0,0
0.004166666667,0.8769972144,0,0,0,0,0,0
0.004,0.8769972144,0,0,0,0,0,0
0.003833333333,0.8769972144,0,0,0,0,0,0
0.003666666667,0.8769972144,0,0,0,0,0,0
0.0035,0.8769972144,0,0,0,0,0,0
0.003333333333,0.8769972144,0,0,0,0,0,0
0.003166666667,0.8769972144,0,0,0,0,0,0
0.003,0.8769972144,0,0,0,0,0,0
0.002833333333,0.8769972144,0,0,0,0,0,0
0.002666666667,0.8769972144,0,0,0,0,0,0
0.0025,0.8769972144,0,0,0,0,0,0
0.002333333333,0.8769972144,0,0,0,0,0,0
0.002166666667,0.8769972144,0,0,0,0,0,0
0.002,0.8769972144,0,0,0,0,0,0
0.001833333333,0.8769972144,0,0,0,0,0,0
0.001666666667,0.8769972144,0,0,0,0,0,0
0.0015,0.8769972144,0,0,0,0,0,0
0.001333333333,0.8769972144,0,0,0,0,0,0
0.001166666667,0.8769972144,0,0,0,0,0,0
0.001,0.8769972144,0,0,0,0,0,0
0.0008333333333,0.8769972144,0,0,0,0,0,0
0.0006666666667,0.8769972144,0,0,0,0,0,0
0.0005,0.8769972144,0,0,0,0,0,0
0.0003333333333,0.8769972144,0,0,0,0,0,0
0.0001666666667,0.8769972144,5.191305177e-11,5.191305177e-11,0,0,0,0
0,0.8769972144,nan,nan,0,0,0,nan
